status,selection_basis,w_ce_score,w_embedding_score,w_hand_score,w_source_rank,w_ce_rank,w_embedding_rank,w_hand_rank,cv_claims_with_evidence,cv_macro_recall@1,cv_micro_recall@1,cv_hit_any@1,cv_evidence_f@1,cv_macro_recall@3,cv_micro_recall@3,cv_hit_any@3,cv_evidence_f@3,cv_macro_recall@5,cv_micro_recall@5,cv_hit_any@5,cv_evidence_f@5,cv_macro_recall@10,cv_micro_recall@10,cv_hit_any@10,cv_evidence_f@10,cv_macro_recall@64,cv_micro_recall@64,cv_hit_any@64,cv_evidence_f@64,cv_macro_recall@100,cv_micro_recall@100,cv_hit_any@100,cv_evidence_f@100,cv_macro_recall@500,cv_micro_recall@500,cv_hit_any@500,cv_evidence_f@500,dev_claims_with_evidence,dev_macro_recall@1,dev_micro_recall@1,dev_hit_any@1,dev_evidence_f@1,dev_macro_recall@3,dev_micro_recall@3,dev_hit_any@3,dev_evidence_f@3,dev_macro_recall@5,dev_micro_recall@5,dev_hit_any@5,dev_evidence_f@5,dev_macro_recall@10,dev_micro_recall@10,dev_hit_any@10,dev_evidence_f@10,dev_macro_recall@64,dev_micro_recall@64,dev_hit_any@64,dev_evidence_f@64,dev_macro_recall@100,dev_micro_recall@100,dev_hit_any@100,dev_evidence_f@100,dev_macro_recall@500,dev_micro_recall@500,dev_hit_any@500,dev_evidence_f@500
strict-candidate,train_kfold,0.5,0.0,0.0,0.25,0.0,0.0,0.25,245.6,0.08682301863834965,0.07260239270848085,0.24345777335324376,0.12000254410707371,0.1844734251424147,0.15641654693984713,0.3933134229301477,0.1666659160760704,0.24559875006913337,0.21340309010184239,0.48128753940600627,0.16970438845301963,0.32062264255295614,0.28904254938664425,0.5716741330678613,0.14247266875041886,0.5096642884796194,0.4835635991950483,0.7582014269122282,0.04784609620154186,0.5401312427409988,0.5143189327870827,0.7875029036004646,0.0332481081511294,0.5928691444057298,0.573093728991104,0.8282263149162103,0.007637098408721387,154.0,0.11417748917748917,0.0835030549898167,0.2662337662337662,0.1471861471861472,0.2333333333333333,0.19144602851323828,0.44805194805194803,0.19993815708101423,0.2985930735930736,0.2545824847250509,0.5324675324675324,0.19621727478870338,0.37575757575757573,0.3319755600814664,0.6428571428571429,0.1572786520838469,0.573051948051948,0.5315682281059063,0.8246753246753247,0.05005162812701497,0.6079004329004328,0.5743380855397149,0.8506493506493507,0.03529313130104999,0.6822510822510822,0.6558044806517311,0.8961038961038961,0.00830013039358677
strict-candidate,train_kfold,0.25,0.25,0.25,0.0,0.25,0.0,0.0,245.6,0.08991056910569106,0.0732445448042009,0.24592002654720427,0.12291565731983851,0.18544433383109343,0.1562071911896812,0.4071378795420607,0.1666064139941691,0.23779182567335874,0.20676062276877455,0.4845262983242077,0.16438318308353153,0.3174244234279077,0.2875235183238605,0.574126431060229,0.14162144111073927,0.4987095846468669,0.47197246979835833,0.7484353741496599,0.046699639342148214,0.5327484099330789,0.5077361491908697,0.7834478181516509,0.03282527074025804,0.5924624744206626,0.5725928710588313,0.8282263149162103,0.007630645937168797,154.0,0.12640692640692638,0.09164969450101833,0.2922077922077922,0.16385281385281386,0.24080086580086582,0.1975560081466395,0.4805194805194805,0.20652442795299938,0.3091991341991342,0.2708757637474542,0.564935064935065,0.20612760255617402,0.39761904761904765,0.3543788187372709,0.6688311688311688,0.1672933127478582,0.5843073593073593,0.5498981670061099,0.8506493506493507,0.0517567328466911,0.6172077922077922,0.5865580448065173,0.8701298701298701,0.036040026569443176,0.6848484848484848,0.659877800407332,0.8961038961038961,0.008351564108386823
strict-candidate,train_kfold,0.25,0.25,0.25,0.0,0.0,0.0,0.25,245.6,0.09092682926829268,0.0737477556685024,0.24754604280736686,0.12405386870195234,0.18544267463082795,0.15620056572138105,0.4071345611415298,0.16660508663395673,0.23674404070571317,0.20604476945307137,0.4845229799236768,0.16379601054513948,0.31582362701178035,0.28630675928112836,0.571684088269454,0.14102866648312143,0.49787058237929316,0.47122660800485683,0.7484386925501908,0.04662726743642677,0.531989602345003,0.5067716375055396,0.7834478181516509,0.03276302656719217,0.5924624744206626,0.5725928710588313,0.8282263149162103,0.007630645937168797,154.0,0.12478354978354977,0.08961303462321792,0.2857142857142857,0.16125541125541124,0.24080086580086582,0.1975560081466395,0.4805194805194805,0.20652442795299938,0.30757575757575756,0.26883910386965376,0.5584415584415584,0.20468460111317255,0.39935064935064934,0.35845213849287166,0.6753246753246753,0.16889171434625982,0.5856060606060607,0.5519348268839104,0.8506493506493507,0.05194495042621303,0.6172077922077922,0.5865580448065173,0.8701298701298701,0.036040026569443176,0.6848484848484848,0.659877800407332,0.8961038961038961,0.008351564108386823
strict-candidate,train_kfold,0.25,0.0,0.0,0.25,0.5,0.0,0.0,245.6,0.08672927382335047,0.07235660744947717,0.24264808362369336,0.11981450141032021,0.18455406227531662,0.1561907514011236,0.39331010452961673,0.1665837856629295,0.24565184447762847,0.213652057485406,0.48128753940600627,0.16982551007239907,0.3205142414689453,0.2890393672620843,0.5716741330678613,0.14245599166057105,0.5129091311321277,0.48743262406435184,0.7622697859631657,0.048226225972254025,0.5459837951440739,0.520140039556507,0.7932072341131574,0.03362318281591209,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.11417748917748917,0.0835030549898167,0.2662337662337662,0.1471861471861472,0.2333333333333333,0.19144602851323828,0.44805194805194803,0.19993815708101423,0.29534632034632036,0.2525458248472505,0.525974025974026,0.1943619872191301,0.37575757575757573,0.3319755600814664,0.6428571428571429,0.1572786520838469,0.5756493506493506,0.5356415478615071,0.8246753246753247,0.050428063286058825,0.6023809523809524,0.5682281059063137,0.8571428571428571,0.03491962525527504,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.25,0.0,0.0,0.0,0.5,0.25,0.0,245.6,0.08819606216470328,0.07280397378540904,0.24427741828438693,0.12144472097782202,0.18386101432442897,0.15642604551877065,0.394126431060229,0.16651409925177968,0.2462854377523367,0.2143796056695569,0.48046457607433213,0.17036913782160173,0.32153492616558815,0.2897801486569683,0.570864443338311,0.14285220017524647,0.5138288811459544,0.4876846779829629,0.7655251368840219,0.048251844495793485,0.5478871743819479,0.523297126837686,0.7923975443836071,0.0338255973224582,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.11417748917748917,0.0835030549898167,0.2662337662337662,0.1471861471861472,0.23441558441558444,0.19144602851323828,0.45454545454545453,0.20037105751391465,0.29707792207792205,0.2505091649694501,0.525974025974026,0.19385178313749743,0.3692640692640693,0.329938900203666,0.6363636363636364,0.15609801453957298,0.5691558441558442,0.5336048879837068,0.8116883116883117,0.05022826308625863,0.6103896103896104,0.5763747454175153,0.8636363636363636,0.03542040809268184,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.25,0.0,0.0,0.0,0.0,0.0,0.75,245.6,0.08626403406891212,0.07234116695075002,0.2426348100215696,0.11910325756318789,0.18444720977822024,0.15617920890410783,0.39249709639953545,0.1664940940371503,0.24625241966705383,0.2121586254588185,0.48210054753608755,0.16912490354252427,0.3229469608981804,0.2914547674367548,0.576558818649411,0.1436336555430632,0.5010550854488136,0.47581734572649,0.7582047453127593,0.0470772407110435,0.5316269564736464,0.5075244925745038,0.7826248548199768,0.03280927367167048,0.5991888169902106,0.5791719112845307,0.8322913555666169,0.007717813966158444,154.0,0.11764069264069264,0.08757637474541752,0.2792207792207792,0.1525974025974026,0.24112554112554113,0.1975560081466395,0.4675324675324675,0.20675633889919606,0.3033549783549784,0.2606924643584521,0.5454545454545454,0.2004380540094826,0.3818181818181818,0.34012219959266804,0.6428571428571429,0.16087505568025048,0.5827922077922078,0.5417515274949084,0.8376623376623377,0.051004290902509644,0.6103896103896104,0.5743380855397149,0.8571428571428571,0.035297981499667015,0.6835497835497836,0.6578411405295316,0.8961038961038961,0.008325847250986796
strict-candidate,train_kfold,0.5,0.0,0.0,0.25,0.0,0.25,0.0,245.6,0.08687987390077982,0.07185256739264448,0.24102206736353077,0.11959935844256402,0.18376450417565401,0.15642651790260906,0.394126431060229,0.16648760735420765,0.24596283391405344,0.21389466061984974,0.48046789447486316,0.17004616527214836,0.322551850008296,0.2912291830626894,0.5733067861290857,0.14351079206728784,0.5128972955035673,0.4886465099964606,0.7647187655550025,0.048342177306805144,0.548850727282783,0.5240127189342088,0.7940235606437697,0.03387273549345704,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.11547619047619048,0.0855397148676171,0.2727272727272727,0.14935064935064934,0.23658008658008656,0.1934826883910387,0.45454545454545453,0.20253555967841683,0.2994588744588745,0.2545824847250509,0.538961038961039,0.1965419501133787,0.37575757575757573,0.3319755600814664,0.6428571428571429,0.1572786520838469,0.5704545454545454,0.5356415478615071,0.8181818181818182,0.050416480665780555,0.6082251082251082,0.5743380855397149,0.8571428571428571,0.035294320587953565,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.25,0.0,0.0,0.25,0.25,0.0,0.25,245.6,0.08614208284939992,0.07187276827758277,0.241008793761407,0.11877805431115536,0.1843803993141972,0.15617076168084346,0.3916874066699851,0.16647959578721153,0.24652419667053813,0.2134121162969275,0.4812842210054754,0.169872159936371,0.32191632099994466,0.29050816249756023,0.5733101045296167,0.14316205369764354,0.508560754383054,0.4828270402819136,0.7590111166417787,0.04777487955232009,0.5429166528399978,0.518678844625897,0.7915812178529948,0.03352814275573646,0.592829157679332,0.5730900744827057,0.8282263149162103,0.007637105162341828,154.0,0.11547619047619048,0.0855397148676171,0.2727272727272727,0.14935064935064934,0.23549783549783548,0.1934826883910387,0.45454545454545453,0.20210265924551638,0.2944805194805195,0.2525458248472505,0.525974025974026,0.19403731189445475,0.37922077922077924,0.3360488798370672,0.6428571428571429,0.15914345394864876,0.5743506493506494,0.5336048879837068,0.8246753246753247,0.0502398457065369,0.6024891774891775,0.570264765784114,0.8506493506493507,0.03503972013958629,0.6835497835497836,0.6578411405295316,0.8961038961038961,0.008325847250986796
strict-candidate,train_kfold,0.5,0.0,0.0,0.5,0.0,0.0,0.0,245.6,0.08653912947292738,0.07259555607552257,0.24346109175377467,0.11967844698855153,0.18431082351639844,0.1561744161892418,0.3933134229301477,0.16646266404355006,0.24559875006913337,0.21340309010184239,0.48128753940600627,0.16970438845301963,0.32078524417897236,0.2892814980126896,0.5724871411979426,0.1425810698344297,0.5096243017532216,0.48356709033354484,0.7582014269122282,0.04784584583628441,0.53948149991704,0.5142962811208374,0.7866932138709142,0.03324755805701027,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.11677489177489178,0.08757637474541752,0.2792207792207792,0.15151515151515152,0.2333333333333333,0.19144602851323828,0.44805194805194803,0.19993815708101423,0.29534632034632036,0.2525458248472505,0.525974025974026,0.1943619872191301,0.3770562770562771,0.3340122199592668,0.6428571428571429,0.15814445294964774,0.5756493506493506,0.5356415478615071,0.8246753246753247,0.050428063286058825,0.6007575757575757,0.5661914460285132,0.8571428571428571,0.03479475013039991,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.5,0.0,0.0,0.0,0.0,0.25,0.25,245.6,0.08728637796582048,0.07209469814324981,0.2418350754936121,0.12014136386261823,0.18365610309164318,0.15642020144824545,0.3933134229301477,0.16641985667670087,0.24623494275759086,0.21412995473749677,0.4812842210054754,0.17025024690480142,0.322551850008296,0.2912291830626894,0.5733067861290857,0.14351079206728784,0.5131953984845972,0.4888719965212475,0.7655317736850838,0.04836611047044803,0.5481425806094796,0.5237905779038836,0.7940235606437697,0.033856809327854426,0.5928691444057298,0.5730802668898456,0.8282263149162103,0.007637098408721387,154.0,0.11093073593073592,0.0814663951120163,0.2597402597402597,0.14285714285714285,0.23658008658008656,0.1934826883910387,0.45454545454545453,0.20253555967841683,0.3027056277056277,0.25661914460285135,0.538961038961039,0.198397237682952,0.3692640692640693,0.329938900203666,0.6363636363636364,0.15609801453957298,0.5737012987012987,0.5376782077393075,0.8246753246753247,0.050613253589826206,0.6133116883116884,0.5784114052953157,0.8571428571428571,0.035546542462513694,0.6822510822510822,0.6558044806517311,0.8961038961038961,0.00830013039358677
strict-candidate,train_kfold,0.75,0.0,0.0,0.0,0.0,0.25,0.0,245.6,0.08670427520601737,0.0718394143053226,0.2410253857640617,0.11941076267905537,0.18383391405342625,0.15618391476816534,0.39493943919031027,0.16636504776126476,0.24449350146562687,0.21316633776532123,0.47883524141363865,0.16932467125448708,0.32049156573198384,0.28882430635803047,0.570864443338311,0.1423670755437804,0.5121606658923732,0.4867198572836962,0.7630827940932471,0.04815357368408353,0.5471698468005088,0.522796221110657,0.7899518831923013,0.03379372176963592,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.11547619047619048,0.0855397148676171,0.2727272727272727,0.14935064935064934,0.2331168831168831,0.1894093686354379,0.45454545454545453,0.19874768089053804,0.29707792207792205,0.2505091649694501,0.525974025974026,0.19385178313749743,0.3692640692640693,0.329938900203666,0.6363636363636364,0.15609801453957298,0.5637445887445888,0.5295315682281059,0.8116883116883117,0.04983765414748143,0.6066017316017316,0.5723014256619144,0.8441558441558441,0.03516944546307844,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.5,0.0,0.0,0.0,0.25,0.25,0.0,245.6,0.08711144295116421,0.07209766910315162,0.24184171229467397,0.11995387423261987,0.1836984126984127,0.1561775983138017,0.394126431060229,0.16631084721925934,0.244764504175654,0.21340528639136663,0.4796482495437199,0.16952792328700744,0.32049156573198384,0.28882430635803047,0.570864443338311,0.1423670755437804,0.5138277750124439,0.4876843689690264,0.7647088103534097,0.048251745439061224,0.5469249488413251,0.5227827590093985,0.78913887506222,0.03379326444384847,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.10876623376623376,0.07942973523421588,0.2532467532467532,0.1396103896103896,0.2331168831168831,0.1894093686354379,0.45454545454545453,0.19874768089053804,0.29707792207792205,0.2505091649694501,0.525974025974026,0.19385178313749743,0.3692640692640693,0.329938900203666,0.6363636363636364,0.15609801453957298,0.5691558441558442,0.5336048879837068,0.8116883116883117,0.05022826308625863,0.6082251082251082,0.5743380855397149,0.8506493506493507,0.035294320587953565,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.0,0.0,0.0,0.0,1.0,0.0,0.0,245.6,0.08742436812123223,0.07206124632171125,0.24184171229467397,0.12030761572921851,0.18372783584978708,0.15595826487347647,0.3941297494607599,0.16616008122180345,0.2450355068856811,0.213647417141972,0.47964824954372,0.16973117531952775,0.3196225872462806,0.2878623587693871,0.5676057740169238,0.14189916405147865,0.5103406338145015,0.484116792791327,0.7598307615729218,0.047891779720789854,0.5430547536087607,0.5170126362730885,0.7907648913223826,0.033419950708456304,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.10876623376623376,0.07942973523421588,0.2532467532467532,0.1396103896103896,0.2331168831168831,0.1894093686354379,0.45454545454545453,0.19874768089053804,0.2941558441558441,0.24643584521384929,0.512987012987013,0.1911100803957947,0.3692640692640693,0.329938900203666,0.6363636363636364,0.15609801453957298,0.5637445887445888,0.5295315682281059,0.8116883116883117,0.04983765414748143,0.604004329004329,0.5682281059063137,0.8441558441558441,0.034922073787135334,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.25,0.0,0.0,0.0,0.75,0.0,0.0,245.6,0.08742436812123223,0.07206124632171125,0.24184171229467397,0.12030761572921851,0.18372783584978708,0.15595826487347647,0.3941297494607599,0.16616008122180345,0.2450355068856811,0.213647417141972,0.47964824954372,0.16973117531952775,0.3196225872462806,0.2878623587693871,0.5676057740169238,0.14189916405147865,0.5103406338145015,0.484116792791327,0.7598307615729218,0.047891779720789854,0.5430547536087607,0.5170126362730885,0.7907648913223826,0.033419950708456304,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.10876623376623376,0.07942973523421588,0.2532467532467532,0.1396103896103896,0.2331168831168831,0.1894093686354379,0.45454545454545453,0.19874768089053804,0.2941558441558441,0.24643584521384929,0.512987012987013,0.1911100803957947,0.3692640692640693,0.329938900203666,0.6363636363636364,0.15609801453957298,0.5637445887445888,0.5295315682281059,0.8116883116883117,0.04983765414748143,0.604004329004329,0.5682281059063137,0.8441558441558441,0.034922073787135334,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.5,0.0,0.0,0.0,0.5,0.0,0.0,245.6,0.08742436812123223,0.07206124632171125,0.24184171229467397,0.12030761572921851,0.18372783584978708,0.15595826487347647,0.3941297494607599,0.16616008122180345,0.2450355068856811,0.213647417141972,0.47964824954372,0.16973117531952775,0.3196225872462806,0.2878623587693871,0.5676057740169238,0.14189916405147865,0.5103406338145015,0.484116792791327,0.7598307615729218,0.047891779720789854,0.5430547536087607,0.5170126362730885,0.7907648913223826,0.033419950708456304,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.10876623376623376,0.07942973523421588,0.2532467532467532,0.1396103896103896,0.2331168831168831,0.1894093686354379,0.45454545454545453,0.19874768089053804,0.2941558441558441,0.24643584521384929,0.512987012987013,0.1911100803957947,0.3692640692640693,0.329938900203666,0.6363636363636364,0.15609801453957298,0.5637445887445888,0.5295315682281059,0.8116883116883117,0.04983765414748143,0.604004329004329,0.5682281059063137,0.8441558441558441,0.034922073787135334,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.75,0.0,0.0,0.0,0.25,0.0,0.0,245.6,0.08742436812123223,0.07206124632171125,0.24184171229467397,0.12030761572921851,0.18372783584978708,0.15595826487347647,0.3941297494607599,0.16616008122180345,0.2450355068856811,0.213647417141972,0.47964824954372,0.16973117531952775,0.3196225872462806,0.2878623587693871,0.5676057740169238,0.14189916405147865,0.5103406338145015,0.484116792791327,0.7598307615729218,0.047891779720789854,0.5430547536087607,0.5170126362730885,0.7907648913223826,0.033419950708456304,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.10876623376623376,0.07942973523421588,0.2532467532467532,0.1396103896103896,0.2331168831168831,0.1894093686354379,0.45454545454545453,0.19874768089053804,0.2941558441558441,0.24643584521384929,0.512987012987013,0.1911100803957947,0.3692640692640693,0.329938900203666,0.6363636363636364,0.15609801453957298,0.5637445887445888,0.5295315682281059,0.8116883116883117,0.04983765414748143,0.604004329004329,0.5682281059063137,0.8441558441558441,0.034922073787135334,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,1.0,0.0,0.0,0.0,0.0,0.0,0.0,245.6,0.08742436812123223,0.07206124632171125,0.24184171229467397,0.12030761572921851,0.18372783584978708,0.15595826487347647,0.3941297494607599,0.16616008122180345,0.2450355068856811,0.213647417141972,0.47964824954372,0.16973117531952775,0.3196225872462806,0.2878623587693871,0.5676057740169238,0.14189916405147865,0.5103406338145015,0.484116792791327,0.7598307615729218,0.047891779720789854,0.5430547536087607,0.5170126362730885,0.7907648913223826,0.033419950708456304,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.10876623376623376,0.07942973523421588,0.2532467532467532,0.1396103896103896,0.2331168831168831,0.1894093686354379,0.45454545454545453,0.19874768089053804,0.2941558441558441,0.24643584521384929,0.512987012987013,0.1911100803957947,0.3692640692640693,0.329938900203666,0.6363636363636364,0.15609801453957298,0.5637445887445888,0.5295315682281059,0.8116883116883117,0.04983765414748143,0.604004329004329,0.5682281059063137,0.8441558441558441,0.034922073787135334,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.5,0.0,0.0,0.0,0.0,0.0,0.5,245.6,0.08682301863834965,0.07260239270848085,0.24345777335324376,0.12000254410707371,0.1839026602510923,0.1559256599703363,0.39250041480006637,0.16613613343130518,0.24586975277916046,0.2136452208524477,0.48210054753608766,0.16990764048553994,0.32062264255295614,0.28904254938664425,0.5716741330678613,0.14247266875041886,0.5086060505503014,0.4823698008324982,0.7565720922515348,0.04772700540831078,0.5402138709142192,0.5150411503519057,0.7883192301310767,0.03329453433881219,0.5960980587356894,0.5769858956363586,0.829852331176373,0.007688725740516443,154.0,0.11093073593073592,0.0814663951120163,0.2597402597402597,0.14285714285714285,0.2333333333333333,0.19144602851323828,0.44805194805194803,0.19993815708101423,0.304004329004329,0.25865580448065173,0.538961038961039,0.1996959389816533,0.37142857142857144,0.3319755600814664,0.6363636363636364,0.15709701553857397,0.5788961038961039,0.5376782077393075,0.8246753246753247,0.050624836210104475,0.6072510822510823,0.570264765784114,0.8506493506493507,0.035049397443870756,0.6835497835497836,0.6578411405295316,0.8961038961038961,0.008325847250986796
strict-candidate,train_kfold,0.5,0.25,0.25,0.0,0.0,0.0,0.0,245.6,0.08926867982965545,0.07256819854521965,0.24346441015430562,0.12193330014932804,0.18469824677838614,0.15591152104797873,0.4030595652895304,0.16608254126273042,0.24784939992257066,0.21441541031093098,0.5008163265306123,0.1705940068632951,0.3256511807975223,0.29405292589887816,0.583082794093247,0.14488123490910948,0.5041777556551075,0.4774861682305076,0.7533134229301477,0.04724962924510948,0.5365333775786738,0.5108440829326029,0.7875128588020575,0.03302963904035698,0.5924624744206626,0.5725928710588313,0.8282263149162103,0.007630645937168797,154.0,0.12153679653679653,0.08757637474541752,0.2792207792207792,0.15692640692640694,0.24751082251082251,0.20570264765784113,0.5,0.21402288188002475,0.3114718614718615,0.2729124236252546,0.5714285714285714,0.20850340136054424,0.41049783549783553,0.3645621181262729,0.6623376623376623,0.1725570965830706,0.5843073593073593,0.5498981670061099,0.8506493506493507,0.0517567328466911,0.6253246753246753,0.5885947046843177,0.8766233766233766,0.0361710593883036,0.6848484848484848,0.659877800407332,0.8961038961038961,0.008351564108386823
strict-candidate,train_kfold,0.25,0.25,0.25,0.0,0.0,0.25,0.0,245.6,0.09027642276422763,0.07374143921413878,0.24754604280736686,0.12351186328189812,0.1848745644599303,0.15573294844598876,0.40550854488136717,0.16607712910948352,0.23785957635086552,0.20676062276877455,0.4853393064542891,0.16440576664270046,0.31749328023892487,0.28753014379216063,0.5749427575908412,0.1416308857891735,0.4986282838338587,0.47221141842440373,0.7484353741496599,0.04672213363823742,0.5330886566008518,0.507978068776817,0.7834478181516509,0.032841187305265654,0.5924624744206626,0.5725928710588313,0.8282263149162103,0.007630645937168797,154.0,0.12478354978354977,0.08961303462321792,0.2857142857142857,0.16125541125541124,0.24080086580086582,0.1975560081466395,0.4805194805194805,0.20652442795299938,0.30757575757575756,0.26883910386965376,0.5584415584415584,0.20468460111317255,0.39761904761904765,0.3543788187372709,0.6688311688311688,0.1672933127478582,0.5843073593073593,0.5498981670061099,0.8506493506493507,0.0517567328466911,0.6185064935064936,0.5885947046843177,0.8701298701298701,0.036163712407414735,0.6848484848484848,0.659877800407332,0.8961038961038961,0.008351564108386823
strict-candidate,train_kfold,0.25,0.25,0.25,0.25,0.0,0.0,0.0,245.6,0.09092682926829268,0.0737477556685024,0.24754604280736686,0.12405386870195234,0.18421984403517505,0.1557263229776886,0.40550522648083626,0.16587172011661808,0.23674404070571317,0.20604476945307137,0.4845229799236768,0.16379601054513948,0.31566036170565787,0.2860580030622229,0.571684088269454,0.14091982294570646,0.49787058237929316,0.47122660800485683,0.7484386925501908,0.04662726743642677,0.5318939217963609,0.506522881286634,0.7834478181516509,0.03274762867655325,0.5924624744206626,0.5725928710588313,0.8282263149162103,0.007630645937168797,154.0,0.11829004329004328,0.08757637474541752,0.2792207792207792,0.15476190476190477,0.24080086580086582,0.1975560081466395,0.4805194805194805,0.20652442795299938,0.3088744588744589,0.2708757637474542,0.564935064935065,0.20598330241187388,0.39761904761904765,0.3543788187372709,0.6688311688311688,0.1672933127478582,0.5856060606060607,0.5519348268839104,0.8506493506493507,0.05194495042621303,0.6172077922077922,0.5865580448065173,0.8701298701298701,0.036040026569443176,0.6848484848484848,0.659877800407332,0.8961038961038961,0.008351564108386823
strict-candidate,train_kfold,0.25,0.0,0.0,0.0,0.5,0.0,0.25,245.6,0.0874734251424147,0.07260239270848085,0.24345777335324376,0.12054454952712793,0.18322349427575907,0.15570017344554934,0.3916840882694541,0.16578349806821685,0.24565184447762847,0.213652057485406,0.48128753940600627,0.16982551007239907,0.31970123333886397,0.28854878930651007,0.57086112493778,0.14218498895054393,0.5129084674520215,0.4874457771516737,0.7622697859631657,0.04822612978673139,0.5467159449145511,0.5208727482626866,0.7940202422432387,0.033670097117417454,0.5928291576793319,0.5730766123814472,0.8282263149162103,0.007637105162341828,154.0,0.11093073593073592,0.0814663951120163,0.2597402597402597,0.14285714285714285,0.2333333333333333,0.19144602851323828,0.44805194805194803,0.19993815708101423,0.304004329004329,0.25865580448065173,0.538961038961039,0.1996959389816533,0.3692640692640693,0.329938900203666,0.6363636363636364,0.15609801453957298,0.5801948051948052,0.539714867617108,0.8246753246753247,0.0508130537896264,0.6053030303030303,0.570264765784114,0.8506493506493507,0.035045759625106886,0.6835497835497836,0.6578411405295316,0.8961038961038961,0.008325847250986796
strict-candidate,train_kfold,0.75,0.0,0.25,0.0,0.0,0.0,0.0,245.6,0.09001869365632433,0.07235726453340255,0.24265472042475525,0.12250738344118135,0.18218035506885683,0.15439792493273935,0.39493612078977935,0.1642541183720875,0.24257065427797136,0.20962907896716354,0.48534594325535096,0.16675071964519453,0.3191533654112051,0.2877506742321797,0.5782080637132901,0.1417794068107657,0.4800073557878436,0.4530575529989839,0.7362103865936619,0.04483200038464831,0.5078693103257563,0.48211441914529257,0.7696001327360212,0.031167808652204858,0.6014552845528456,0.5813002128546128,0.832288037166086,0.007746903109186712,154.0,0.12023809523809523,0.09164969450101833,0.2922077922077922,0.15692640692640694,0.22813852813852814,0.19144602851323828,0.4675324675324675,0.19831478045763762,0.2903679653679654,0.2505091649694501,0.5194805194805194,0.19198618841475987,0.38127705627705627,0.3380855397148676,0.6298701298701299,0.16003066197871393,0.5742424242424242,0.5336048879837068,0.8246753246753247,0.0502343962750602,0.6082251082251082,0.570264765784114,0.8571428571428571,0.035049467401923905,0.6822510822510822,0.6558044806517311,0.8961038961038961,0.00830013039358677
strict-candidate,train_kfold,0.0,0.0,0.0,0.0,0.5,0.5,0.0,245.6,0.09027974116475859,0.07372491056346608,0.24753940600630497,0.12399059786516234,0.18077910513799017,0.15310863587190143,0.3933167413306786,0.16335475281866524,0.23563812842210058,0.20624992270712122,0.48127426580388255,0.16380616063692222,0.3200453514739229,0.29070642032542576,0.5839223494275758,0.14323060270297702,0.5213631989381119,0.4969361671943048,0.7728488468558155,0.049163067910947524,0.5529628892207289,0.5286103846591408,0.8005442176870747,0.03417149810130526,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.1001082251082251,0.07739307535641547,0.24675324675324675,0.13095238095238096,0.2185064935064935,0.18329938900203666,0.461038961038961,0.1895640074211503,0.28268398268398265,0.24236252545824846,0.5324675324675324,0.1860544217687075,0.4002164502164502,0.34419551934826886,0.6883116883116883,0.16334985360959386,0.5888528138528139,0.5621181262729125,0.8506493506493507,0.05289382728697431,0.6264069264069264,0.594704684317719,0.8766233766233766,0.03654440036051029,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
