method_id,label,category,source,status,max_candidate_count,avg_candidate_count,min_candidate_count,num_claims,num_claims_with_evidence,missing_pool_claims,top_n,macro_recall,micro_recall,hit_any
s7_strict_rrf_bm25_heavy,strict rrf bm25 heavy,os7,round18/outputs/o_sparse/o_s7_plain_leaf_fusion/dev_full_dev_o_s7_plain_leaf_fusion_strict_rrf_bm25_heavy_top500_candidates.json,ok,500,500.0,500,154,154,0,32,0.3477272727272727,0.32179226069246436,91
s7_strict_rrf_bm25_heavy,strict rrf bm25 heavy,os7,round18/outputs/o_sparse/o_s7_plain_leaf_fusion/dev_full_dev_o_s7_plain_leaf_fusion_strict_rrf_bm25_heavy_top500_candidates.json,ok,500,500.0,500,154,154,0,50,0.4043290043290043,0.3727087576374745,101
s7_strict_rrf_bm25_heavy,strict rrf bm25 heavy,os7,round18/outputs/o_sparse/o_s7_plain_leaf_fusion/dev_full_dev_o_s7_plain_leaf_fusion_strict_rrf_bm25_heavy_top500_candidates.json,ok,500,500.0,500,154,154,0,64,0.4253246753246753,0.40122199592668023,106
s7_strict_rrf_bm25_heavy,strict rrf bm25 heavy,os7,round18/outputs/o_sparse/o_s7_plain_leaf_fusion/dev_full_dev_o_s7_plain_leaf_fusion_strict_rrf_bm25_heavy_top500_candidates.json,ok,500,500.0,500,154,154,0,100,0.4795454545454545,0.4439918533604888,118
s7_strict_rrf_bm25_heavy,strict rrf bm25 heavy,os7,round18/outputs/o_sparse/o_s7_plain_leaf_fusion/dev_full_dev_o_s7_plain_leaf_fusion_strict_rrf_bm25_heavy_top500_candidates.json,ok,500,500.0,500,154,154,0,200,0.5522727272727272,0.5213849287169042,128
s7_strict_rrf_bm25_heavy,strict rrf bm25 heavy,os7,round18/outputs/o_sparse/o_s7_plain_leaf_fusion/dev_full_dev_o_s7_plain_leaf_fusion_strict_rrf_bm25_heavy_top500_candidates.json,ok,500,500.0,500,154,154,0,300,0.5898268398268398,0.5661914460285132,130
s7_strict_rrf_bm25_heavy,strict rrf bm25 heavy,os7,round18/outputs/o_sparse/o_s7_plain_leaf_fusion/dev_full_dev_o_s7_plain_leaf_fusion_strict_rrf_bm25_heavy_top500_candidates.json,ok,500,500.0,500,154,154,0,500,0.6417748917748918,0.6171079429735234,135
s7_strict_rrf_bm25_heavy,strict rrf bm25 heavy,os7,round18/outputs/o_sparse/o_s7_plain_leaf_fusion/dev_full_dev_o_s7_plain_leaf_fusion_strict_rrf_bm25_heavy_top500_candidates.json,ok,500,500.0,500,154,154,0,1000,,,0
s7_strict_rrf_bm25_heavy,strict rrf bm25 heavy,os7,round18/outputs/o_sparse/o_s7_plain_leaf_fusion/dev_full_dev_o_s7_plain_leaf_fusion_strict_rrf_bm25_heavy_top500_candidates.json,ok,500,500.0,500,154,154,0,2000,,,0
os9_bm25_char_rrf_1000,rrf,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_rrf_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,1,0.08409090909090909,0.06109979633401222,30
os9_bm25_char_rrf_1000,rrf,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_rrf_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,3,0.10822510822510824,0.09164969450101833,41
os9_bm25_char_rrf_1000,rrf,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_rrf_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,5,0.16742424242424245,0.1425661914460285,53
os9_bm25_char_rrf_1000,rrf,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_rrf_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,10,0.22391774891774893,0.1975560081466395,65
os9_bm25_char_rrf_1000,rrf,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_rrf_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,20,0.29718614718614716,0.2708757637474542,82
os9_bm25_char_rrf_1000,rrf,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_rrf_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,32,0.34047619047619043,0.32382892057026474,93
os9_bm25_char_rrf_1000,rrf,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_rrf_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,50,0.3854978354978355,0.3625254582484725,104
os9_bm25_char_rrf_1000,rrf,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_rrf_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,64,0.4127705627705628,0.3869653767820774,106
os9_bm25_char_rrf_1000,rrf,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_rrf_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,100,0.4637445887445888,0.4378818737270876,119
os9_bm25_char_rrf_1000,rrf,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_rrf_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,200,0.5361471861471861,0.5132382892057027,127
os9_bm25_char_rrf_1000,rrf,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_rrf_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,300,0.5950216450216451,0.5682281059063137,132
os9_bm25_char_rrf_1000,rrf,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_rrf_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,500,0.6579004329004329,0.6334012219959266,137
os9_bm25_char_rrf_1000,rrf,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_rrf_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,1000,,,0
os9_bm25_char_rrf_1000,rrf,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_rrf_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,2000,,,0
os9_four_source_rrf_2000,rrf,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_rrf_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,1,0.07445887445887446,0.05295315682281059,26
os9_four_source_rrf_2000,rrf,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_rrf_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,3,0.11764069264069264,0.09979633401221996,44
os9_four_source_rrf_2000,rrf,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_rrf_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,5,0.15357142857142855,0.1364562118126273,53
os9_four_source_rrf_2000,rrf,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_rrf_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,10,0.2220779220779221,0.20570264765784113,67
os9_four_source_rrf_2000,rrf,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_rrf_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,20,0.308008658008658,0.28105906313645623,85
os9_four_source_rrf_2000,rrf,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_rrf_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,32,0.35248917748917746,0.3258655804480652,92
os9_four_source_rrf_2000,rrf,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_rrf_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,50,0.4082251082251082,0.3788187372708758,101
os9_four_source_rrf_2000,rrf,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_rrf_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,64,0.4253246753246753,0.40122199592668023,106
os9_four_source_rrf_2000,rrf,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_rrf_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,100,0.4837662337662338,0.45010183299389,120
os9_four_source_rrf_2000,rrf,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_rrf_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,200,0.5522727272727272,0.5213849287169042,128
os9_four_source_rrf_2000,rrf,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_rrf_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,300,0.5979437229437229,0.5723014256619144,130
os9_four_source_rrf_2000,rrf,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_rrf_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,500,0.645995670995671,0.6232179226069247,136
os9_four_source_rrf_2000,rrf,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_rrf_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,1000,0.7146103896103896,0.7006109979633401,139
os9_four_source_rrf_2000,rrf,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_rrf_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,2000,,,0
os9_bm25_char_round_robin_1000,round_robin,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_round_robin_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,1,0.0512987012987013,0.038696537678207736,19
os9_bm25_char_round_robin_1000,round_robin,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_round_robin_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,3,0.10876623376623376,0.09164969450101833,38
os9_bm25_char_round_robin_1000,round_robin,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_round_robin_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,5,0.1369047619047619,0.12219959266802444,45
os9_bm25_char_round_robin_1000,round_robin,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_round_robin_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,10,0.1777056277056277,0.1629327902240326,57
os9_bm25_char_round_robin_1000,round_robin,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_round_robin_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,20,0.25422077922077924,0.23421588594704684,75
os9_bm25_char_round_robin_1000,round_robin,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_round_robin_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,32,0.2933982683982684,0.28105906313645623,85
os9_bm25_char_round_robin_1000,round_robin,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_round_robin_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,50,0.3438311688311689,0.3258655804480652,93
os9_bm25_char_round_robin_1000,round_robin,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_round_robin_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,64,0.3840909090909091,0.37067209775967414,103
os9_bm25_char_round_robin_1000,round_robin,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_round_robin_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,100,0.4396103896103896,0.4175152749490835,113
os9_bm25_char_round_robin_1000,round_robin,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_round_robin_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,200,0.5364718614718614,0.515274949083503,127
os9_bm25_char_round_robin_1000,round_robin,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_round_robin_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,300,0.5785714285714285,0.5621181262729125,129
os9_bm25_char_round_robin_1000,round_robin,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_round_robin_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,500,0.6566017316017315,0.6313645621181263,137
os9_bm25_char_round_robin_1000,round_robin,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_round_robin_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,1000,,,0
os9_bm25_char_round_robin_1000,round_robin,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_round_robin_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,2000,,,0
os9_four_source_round_robin_2000,round_robin,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_round_robin_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,1,0.0512987012987013,0.038696537678207736,19
os9_four_source_round_robin_2000,round_robin,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_round_robin_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,3,0.10681818181818181,0.09164969450101833,38
os9_four_source_round_robin_2000,round_robin,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_round_robin_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,5,0.13333333333333333,0.12423625254582485,47
os9_four_source_round_robin_2000,round_robin,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_round_robin_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,10,0.18636363636363637,0.17718940936863545,59
os9_four_source_round_robin_2000,round_robin,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_round_robin_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,20,0.24274891774891774,0.2240325865580448,74
os9_four_source_round_robin_2000,round_robin,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_round_robin_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,32,0.3106060606060606,0.2892057026476578,88
os9_four_source_round_robin_2000,round_robin,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_round_robin_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,50,0.3665584415584416,0.34826883910386963,97
os9_four_source_round_robin_2000,round_robin,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_round_robin_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,64,0.4083333333333333,0.3869653767820774,104
os9_four_source_round_robin_2000,round_robin,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_round_robin_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,100,0.4441558441558442,0.42362525458248473,110
os9_four_source_round_robin_2000,round_robin,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_round_robin_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,200,0.5382034632034632,0.5071283095723014,125
os9_four_source_round_robin_2000,round_robin,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_round_robin_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,300,0.575974025974026,0.5519348268839104,127
os9_four_source_round_robin_2000,round_robin,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_round_robin_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,500,0.6465367965367965,0.6293279022403259,135
os9_four_source_round_robin_2000,round_robin,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_round_robin_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,1000,0.7133116883116882,0.6985743380855397,139
os9_four_source_round_robin_2000,round_robin,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_round_robin_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,2000,,,0
os9_bm25_char_priority_1000,priority,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_priority_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,1,0.04967532467532468,0.03665987780040733,18
os9_bm25_char_priority_1000,priority,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_priority_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,3,0.0775974025974026,0.06924643584521385,32
os9_bm25_char_priority_1000,priority,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_priority_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,5,0.1025974025974026,0.09572301425661914,40
os9_bm25_char_priority_1000,priority,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_priority_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,10,0.16515151515151516,0.14867617107942974,57
os9_bm25_char_priority_1000,priority,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_priority_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,20,0.21731601731601732,0.20366598778004075,71
os9_bm25_char_priority_1000,priority,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_priority_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,32,0.2647186147186147,0.2484725050916497,79
os9_bm25_char_priority_1000,priority,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_priority_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,50,0.3207792207792208,0.3054989816700611,93
os9_bm25_char_priority_1000,priority,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_priority_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,64,0.3412337662337662,0.329938900203666,97
os9_bm25_char_priority_1000,priority,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_priority_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,100,0.40800865800865804,0.38289205702647655,107
os9_bm25_char_priority_1000,priority,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_priority_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,200,0.4980519480519481,0.47046843177189407,120
os9_bm25_char_priority_1000,priority,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_priority_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,300,0.560064935064935,0.5356415478615071,128
os9_bm25_char_priority_1000,priority,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_priority_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,500,0.6535714285714286,0.6211812627291242,138
os9_bm25_char_priority_1000,priority,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_priority_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,1000,,,0
os9_bm25_char_priority_1000,priority,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_priority_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,2000,,,0
os9_four_source_priority_2000,priority,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_priority_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,1,0.04967532467532468,0.03665987780040733,18
os9_four_source_priority_2000,priority,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_priority_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,3,0.0775974025974026,0.06924643584521385,32
os9_four_source_priority_2000,priority,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_priority_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,5,0.09134199134199134,0.08757637474541752,36
os9_four_source_priority_2000,priority,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_priority_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,10,0.15638528138528138,0.1384928716904277,55
os9_four_source_priority_2000,priority,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_priority_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,20,0.20216450216450216,0.1894093686354379,68
os9_four_source_priority_2000,priority,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_priority_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,32,0.23084415584415582,0.219959266802444,72
os9_four_source_priority_2000,priority,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_priority_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,50,0.28928571428571426,0.2790224032586558,85
os9_four_source_priority_2000,priority,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_priority_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,64,0.3195887445887446,0.3075356415478615,92
os9_four_source_priority_2000,priority,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_priority_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,100,0.3612554112554113,0.35234215885947046,99
os9_four_source_priority_2000,priority,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_priority_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,200,0.46450216450216447,0.4439918533604888,115
os9_four_source_priority_2000,priority,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_priority_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,300,0.5081168831168831,0.4847250509164969,121
os9_four_source_priority_2000,priority,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_priority_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,500,0.5849567099567099,0.5682281059063137,130
os9_four_source_priority_2000,priority,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_priority_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,1000,0.7063852813852813,0.6904276985743381,139
os9_four_source_priority_2000,priority,os9_four_source,round18/outputs/o_sparse/o_s9_union_gate_four_source_wide_dev/dev_full_dev_o_s9_union_gate_four_source_wide_priority_top2000_candidates.json,ok,1697,1275.2012987012988,882,154,154,0,2000,,,0
os9_bm25_char_union_upper_1000,union_upper,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_union_upper_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,1,0.052922077922077926,0.04276985743380855,21
os9_bm25_char_union_upper_1000,union_upper,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_union_upper_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,3,0.10865800865800866,0.09368635437881874,37
os9_bm25_char_union_upper_1000,union_upper,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_union_upper_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,5,0.14556277056277056,0.12627291242362526,46
os9_bm25_char_union_upper_1000,union_upper,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_union_upper_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,10,0.17987012987012987,0.164969450101833,58
os9_bm25_char_union_upper_1000,union_upper,os9_bm25_char,round18/outputs/o_sparse/o_s9_union_gate_bm25_char_dev/dev_full_dev_o_s9_union_gate_bm25_char_union_upper_top1000_candidates.json,ok,978,820.6818181818181,607,154,154,0,20,0.25551948051948054,0.23625254582484725,75
